# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-05-10 16:52:32 EDT       (caww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 422302071083801 FRESH POND IN GATE HOUSE AT CAMBRIDGE, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 422302071083801
#    DD parameter statistic   Description
#    02   00010     00003     Temperature, water, degrees Celsius (Mean)
#    03   00020     00003     Temperature, air, degrees Celsius (Mean)
#    04   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#    05   00045     00006     Precipitation, total, inches (Sum)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00010_00003	02_00010_00003_cd	03_00020_00003	03_00020_00003_cd	04_00095_00003	04_00095_00003_cd	05_00045_00006	05_00045_00006_cd
USGS	422302071083801	2006-08-20	22.8	A	22.3	A	505	A	0.79	A
USGS	422302071083801	2006-08-21	22.6	A	20.7	A	503	A	0.00	A
USGS	422302071083801	2006-08-22	22.6	A	22.4	A	504	A	0.00	A
USGS	422302071083801	2006-08-23	22.5	A	21.6	A	504	A	0.02	A
USGS	422302071083801	2006-08-24	22.3	A	20.1	A	503	A	0.00	A
USGS	422302071083801	2006-08-25	21.8	A	16.8	A	501	A	0.83	A
USGS	422302071083801	2006-08-26	21.5	A	18.1	A	499	A	0.00	A
USGS	422302071083801	2006-08-27	21.2	A	15.7	A	499	A	0.52	A
USGS	422302071083801	2006-08-28	21.1	A	17.5	A	499	A	0.04	A
USGS	422302071083801	2006-08-29	20.5	A	16.3	A	497	A	0.17	A
USGS	422302071083801	2006-08-30	20.7	A	20.2	A	499	A	0.00	A
USGS	422302071083801	2006-08-31	20.9	A	17.9	A	499	A	0.00	A
USGS	422302071083801	2006-09-01	20.6	A	18.4	A	498	A	0.00	A
USGS	422302071083801	2006-09-02	20.2	A	17.7	A	497	A	0.00	A
USGS	422302071083801	2006-09-03	19.6	A	17.7	A	495	A	0.52	A
USGS	422302071083801	2006-09-04	19.7	A	19.6	A	496	A	0.00	A
USGS	422302071083801	2006-09-05	19.7	A	18.9	A	498	A	0.05	A
USGS	422302071083801	2006-09-06	19.8	A	19.4	A	499	A	0.02	A
USGS	422302071083801	2006-09-07	19.9	A	19.7	A	500	A	0.00	A
USGS	422302071083801	2006-09-08	20.3	A	20.9	A	502	A	0.00	A
USGS	422302071083801	2006-09-09	20.5	A	22.4	A	505	A	0.00	A
USGS	422302071083801	2006-09-10	20.4	A	16.6	A	502	A	0.00	A
USGS	422302071083801	2006-09-11	19.8	A	14.4	A	498	A	0.00	A
USGS	422302071083801	2006-09-12	19.6	A	14.1	A	497	A	0.00	A
USGS	422302071083801	2006-09-13	19.4	A	14.7	A	498	A	0.00	A
USGS	422302071083801	2006-09-14	19.1	A	17.6	A	500	A	0.58	A
USGS	422302071083801	2006-09-15	18.9	A	18.9	A	501	A	0.00	A
USGS	422302071083801	2006-09-16	19.2	A	19.4	A	502	A	0.00	A
USGS	422302071083801	2006-09-17	19.8	A	20.6	A	505	A	0.00	A
USGS	422302071083801	2006-09-18	20.5	A	21.7	A	510	A	0.00	A
USGS	422302071083801	2006-09-19	20.5	A	21.8	A	512	A	0.28	A
USGS	422302071083801	2006-09-20	20.4	A	18.5	A	509	A	0.28	A
USGS	422302071083801	2006-09-21	19.7	A	14.5	A	502	A	0.00	A
USGS	422302071083801	2006-09-22	19.3	A	15.1	A	502	A	0.00	A
USGS	422302071083801	2006-09-23	18.9	A	17.9	A	503	A	0.07	A
USGS	422302071083801	2006-09-24	19.0	A	21.8	A	504	A	0.00	A
USGS	422302071083801	2006-09-25	19.0	A	16.8	A	503	A	0.00	A
USGS	422302071083801	2006-09-26	18.7	A	15.7	A	501	A	0.00	A
USGS	422302071083801	2006-09-27	18.7	A	15.6	A	504	A	0.00	A
USGS	422302071083801	2006-09-28	18.3	A	16.7	A	504	A	0.00	A
USGS	422302071083801	2006-09-29	18.2	A	15.9	A	503	A	0.19	A
USGS	422302071083801	2006-09-30	18.2	A	12.9	A	502	A	0.00	A
USGS	422302071083801	2006-10-01	17.7	A	14.3	A	502	A	0.53	A
USGS	422302071083801	2006-10-02	17.5	A	14.2	A	501	A	0.00	A
USGS	422302071083801	2006-10-03	17.5	A	17.2	A	504	A	0.00	A
USGS	422302071083801	2006-10-04	17.7	A	20.4	A	507	A	0.00	A
USGS	422302071083801	2006-10-05	18.0	A	14.5	A	505	A	0.06	A
USGS	422302071083801	2006-10-06	17.2	A	11.3	A	502	A	0.00	A
USGS	422302071083801	2006-10-07	16.8	A	11.1	A	502	A	0.00	A
USGS	422302071083801	2006-10-08	17.3	A	13.2	A	503	A	0.00	A
USGS	422302071083801	2006-10-09	17.2	A	17.2	A	505	A	0.00	A
USGS	422302071083801	2006-10-10	16.9	A	15.0	A	505	A	0.00	A
USGS	422302071083801	2006-10-11	16.5	A	13.8	A	506	A	0.32	A
USGS	422302071083801	2006-10-12	16.3	A	17.8	A	509	A	0.84	A
USGS	422302071083801	2006-10-13	16.6	A	10.5	A	503	A	0.00	A
USGS	422302071083801	2006-10-14	16.6	A	9.7	A	499	A	0.00	A
USGS	422302071083801	2006-10-15	15.9	A	9.4	A	499	A	0.00	A
USGS	422302071083801	2006-10-16	15.9	A	9.8	A	501	A	0.00	A
USGS	422302071083801	2006-10-17	15.3	A	9.6	A	503	A	0.16	A
USGS	422302071083801	2006-10-18	14.9	A	16.1	A	508	A	0.02	A
USGS	422302071083801	2006-10-19	14.9	A	14.9	A	509	A	0.00	A
USGS	422302071083801	2006-10-20	14.9	A	15.2	A	509	A	0.39	A
USGS	422302071083801	2006-10-21	15.0	A	8.8	A	498	A	0.00	A
USGS	422302071083801	2006-10-22	14.6	A	8.8	A	500	A	0.00	A
USGS	422302071083801	2006-10-23	14.1	A	10.6	A	505	A	0.15	A
USGS	422302071083801	2006-10-24	14.1	A	8.7	A	501	A	0.00	A
USGS	422302071083801	2006-10-25	13.9	A	8.4	A	499	A	0.00	A
USGS	422302071083801	2006-10-26	13.5	A	7.6	A	498	A	0.00	A
USGS	422302071083801	2006-10-27	13.3	A	6.4	A	500	A	0.00	A
USGS	422302071083801	2006-10-28	12.4	A	12.0	A	508	A	2.22	A
USGS	422302071083801	2006-10-29	12.5	A	9.4	A	500	A	0.00	A
USGS	422302071083801	2006-10-30	12.2	A	10.7	A	496	A	0.00	A
USGS	422302071083801	2006-10-31	11.8	A	14.3	A	504	A	0.00	A
USGS	422302071083801	2006-11-01	12.1	A	14.6	A	505	A	0.10	A
USGS	422302071083801	2006-11-02	11.7	A	7.6	A	505	A	0.18	A
USGS	422302071083801	2006-11-03	11.7	A	4.3	A	498	A	0.00	A
USGS	422302071083801	2006-11-04	11.4	A	4.0	A	498	A	0.00	A
USGS	422302071083801	2006-11-05	11.2	A	3.9	A	501	A	0.00	A
USGS	422302071083801	2006-11-06	10.8	A	7.3	A	505	A	0.00	A
USGS	422302071083801	2006-11-07	10.4	A	9.3	A	508	A	0.17	A
USGS	422302071083801	2006-11-08	10.2	A	12.8	A	511	A	1.21	A
USGS	422302071083801	2006-11-09	10.5	A	15.3	A	510	A	0.01	A
USGS	422302071083801	2006-11-10	10.7	A	12.6	A	507	A	0.00	A
USGS	422302071083801	2006-11-11	10.6	A	12.4	A	507	A	0.00	A
USGS	422302071083801	2006-11-12	10.7	A	12.1	A	510	A	0.67	A
USGS	422302071083801	2006-11-13	10.2	A	11.2	A	510	A	0.71	A
USGS	422302071083801	2006-11-14	10.7	A	13.1	A	508	A	0.25	A
USGS	422302071083801	2006-11-15	10.8	A	15.0	A	507	A	0.01	A
USGS	422302071083801	2006-11-16	10.9	A	17.2	A	506	A	0.34	A
USGS	422302071083801	2006-11-17	11.7	A	16.7	A	497	A	1.13	A
USGS	422302071083801	2006-11-18	11.6	A	8.2	A	494	A	0.00	A
USGS	422302071083801	2006-11-19	10.9	A	6.3	A	495	A	0.00	A
USGS	422302071083801	2006-11-20	10.6	A	4.3	A	494	A	0.00	A
USGS	422302071083801	2006-11-21	10.4	A	2.3	A	491	A	0.00	A
USGS	422302071083801	2006-11-22	9.8	A	4.0	A	493	A	0.00	A
USGS	422302071083801	2006-11-23	9.3	A	6.1	A	494	A	1.43	A
USGS	422302071083801	2006-11-24	9.2	A	8.9	A	494	A	0.11	A
USGS	422302071083801	2006-11-25	9.0	A	4.7	A	494	A	0.00	A
USGS	422302071083801	2006-11-26	9.1	A	8.7	A	491	A	0.00	A
USGS	422302071083801	2006-11-27	9.3	A	11.5	A	492	A	0.00	A
USGS	422302071083801	2006-11-28	8.8	A	6.6	A	493	A	0.00	A
USGS	422302071083801	2006-11-29	8.7	A	7.7	A	490	A	0.00	A
USGS	422302071083801	2006-11-30	9.1	A	16.4	A	487	A	0.00	A
USGS	422302071083801	2006-12-01	9.9	A	18.6	A	484	A	0.26	A
USGS	422302071083801	2006-12-02	10.0	A	7.4	A	479	A	0.00	A
USGS	422302071083801	2006-12-03	9.6	A	4.5	A	476	A	0.00	A
USGS	422302071083801	2006-12-04	9.0	A	2.0	A	478	A	0.12	A
USGS	422302071083801	2006-12-05	8.6	A	-1.2	A	475	A	0.00	A
USGS	422302071083801	2006-12-06	8.2	A	2.9	A	478	A	0.00	A
USGS	422302071083801	2006-12-07	7.7	A	8.3	A	485	A	0.00	A
USGS	422302071083801	2006-12-08	7.6	A	-4.3	A	473	A	0.00	A
USGS	422302071083801	2006-12-09	6.9	A	-0.1	A	476	A	0.00	A
USGS	422302071083801	2006-12-10	6.5	A	5.7	A	478	A	0.00	A
USGS	422302071083801	2006-12-11	6.0	A	5.3	A	484	A	0.00	A
USGS	422302071083801	2006-12-12	5.8	A	4.2	A	486	A	0.00	A
USGS	422302071083801	2006-12-13	5.7	A	8.8	A	487	A	0.07	A
USGS	422302071083801	2006-12-14	6.0	A	9.9	A	487	A	0.00	A
USGS	422302071083801	2006-12-15	6.1	A	9.3	A	485	A	0.00	A
USGS	422302071083801	2006-12-16	6.0	A	7.4	A	482	A	0.03	A
USGS	422302071083801	2006-12-17	5.7	A	8.5	A	484	A	0.00	A
USGS	422302071083801	2006-12-18	5.7	A	9.9	A	484	A	0.00	A
USGS	422302071083801	2006-12-19	5.7	A	3.2	A	478	A	0.00	A
USGS	422302071083801	2006-12-20	5.7	A	2.2	A	475	A	0.00	A
USGS	422302071083801	2006-12-21	5.4	A	6.7	A	475	A	0.00	A
USGS	422302071083801	2006-12-22	5.1	A	4.4	A	479	A	0.10	A
USGS	422302071083801	2006-12-23	5.0	A	8.8	A	483	A	0.71	A
USGS	422302071083801	2006-12-24	5.0	A	6.6	A	480	A	0.00	A
USGS	422302071083801	2006-12-25	4.9	A	4.8	A	479	A	0.14	A
USGS	422302071083801	2006-12-26	4.8	A	7.0	A	482	A	0.28	A
USGS	422302071083801	2006-12-27	4.8	A	3.2	A	477	A	0.00	A
USGS	422302071083801	2006-12-28	4.6	A	3.0	A	475	A	0.00	A
USGS	422302071083801	2006-12-29	4.3	A	-1.1	A	475	A	0.00	A
USGS	422302071083801	2006-12-30	4.2	A	-0.6	A	475	A	0.05	A
USGS	422302071083801	2006-12-31	3.9	A	-0.2	A	476	A	0.00	A
USGS	422302071083801	2007-01-01	3.7	A	4.3	A	480	A	0.78	A
USGS	422302071083801	2007-01-02	3.6	A	5.0	A	477	A	0.00	A
USGS	422302071083801	2007-01-03	3.8	A	5.8	A	472	A	0.00	A
USGS	422302071083801	2007-01-04	3.7	A	8.9	A	475	A	0.00	A
USGS	422302071083801	2007-01-05	4.1	A	14.6	A	475	A	0.01	A
USGS	422302071083801	2007-01-06	5.1	A	16.9	A	472	A	0.05	A
USGS	422302071083801	2007-01-07	5.0	A	7.7	A	469	A	0.00	A
USGS	422302071083801	2007-01-08	4.7	A	7.1	A	471	A	0.61	A
USGS	422302071083801	2007-01-09	4.9	A	3.2	A	462	A	0.00	A
USGS	422302071083801	2007-01-10	4.8	A	-0.5	A	458	A	0.00	A
USGS	422302071083801	2007-01-11	4.6	A	-1.9	A	457	A	0.00	A
USGS	422302071083801	2007-01-12	4.2	A	6.5	A	463	A	0.00	A
USGS	422302071083801	2007-01-13	3.8	A	7.3	A	469	A	0.04	A
USGS	422302071083801	2007-01-14	3.6	A	1.7	A	471	A	0.10	A
USGS	422302071083801	2007-01-15	3.4	A	1.4	A	473	A	0.56	A
USGS	422302071083801	2007-01-16	3.4	A	-1.5	A	467	A	0.01	A
USGS	422302071083801	2007-01-17	3.6	A	-9.8	A	452	A	0.00	A
USGS	422302071083801	2007-01-18	3.0	A	-2.8	A	454	A	0.11	A
USGS	422302071083801	2007-01-19	2.6	A	1.9	A	462	A	0.00	A
USGS	422302071083801	2007-01-20	3.4	A	-3.3	A	448	A	0.00	A
USGS	422302071083801	2007-01-21	3.2	A	-6.7	A	443	A	0.00	A
USGS	422302071083801	2007-01-22	2.4	A	-4.8	A	445	A	0.00	A
USGS	422302071083801	2007-01-23	2.3	A	-3.0	A	450	A	0.00	A
USGS	422302071083801	2007-01-24	2.2	A	-0.4	A	452	A	0.00	A
USGS	422302071083801	2007-01-25	2.3	A	-6.3	A	448	A	0.00	A
USGS	422302071083801	2007-01-26	2.5	A	-13.7	A	441	A	0.00	A
USGS	422302071083801	2007-01-27	1.9	A	-8.0	A	445	A	0.00	A
USGS	422302071083801	2007-01-28	1.8	A	-0.6	A	454	A	0.01	A
USGS	422302071083801	2007-01-29	2.2	A	-5.0	A	453	A	0.00	A
USGS	422302071083801	2007-01-30	2.1	A	-4.7	A	456	A	0.00	A
USGS	422302071083801	2007-01-31	2.2	A	-3.9	A	461	A	0.00	A
USGS	422302071083801	2007-02-01	2.0	A	-1.4	A	466	A	0.00	A
USGS	422302071083801	2007-02-02	1.7	A	0.5	A	474	A	0.28	A
USGS	422302071083801	2007-02-03	1.8	A	-2.7	A	474	A	0.00	A
USGS	422302071083801	2007-02-04	2.2	A	-6.6	A	470	A	0.00	A
USGS	422302071083801	2007-02-05	2.3	A	-10.2	A	472	A	0.00	A
USGS	422302071083801	2007-02-06	2.4	A	-7.3	A	474	A	0.00	A
USGS	422302071083801	2007-02-07	2.5	A	-8.4	A	475	A	0.00	A
USGS	422302071083801	2007-02-08	2.4	A	-6.5	A	475	A	0.00	A
USGS	422302071083801	2007-02-09	2.4	A	-5.7	A	473	A	0.00	A
USGS	422302071083801	2007-02-10	2.3	A	-4.7	A	473	A	0.00	A
USGS	422302071083801	2007-02-11	2.4	A	-3.9	A	473	A	0.00	A
USGS	422302071083801	2007-02-12	2.5	A	-1.4	A	473	A	0.00	A
USGS	422302071083801	2007-02-13	2.5	A	-9.0	A	471	A	0.00	A
USGS	422302071083801	2007-02-14	2.0	A	-4.1	A	475	A	1.59	A
USGS	422302071083801	2007-02-15	1.6	A	-8.7	A	480	A	0.00	A
USGS	422302071083801	2007-02-16	1.4	A	-6.0	A	477	A	0.00	A
USGS	422302071083801	2007-02-17	1.2	A	-2.2	A	479	A	0.00	A
USGS	422302071083801	2007-02-18	1.3	A	-2.0	A	477	A	0.00	A
USGS	422302071083801	2007-02-19	1.5	A	-8.8	A	472	A	0.00	A
USGS	422302071083801	2007-02-20	1.2	A	2.5	A	476	A	0.00	A
USGS	422302071083801	2007-02-21	1.2	A	3.3	A	479	A	0.00	A
USGS	422302071083801	2007-02-22	1.1	A	0.9	A	482	A	0.01	A
USGS	422302071083801	2007-02-23	1.0	A	-1.7	A	484	A	0.01	A
USGS	422302071083801	2007-02-24	0.9	A	-4.0	A	480	A	0.00	A
USGS	422302071083801	2007-02-25	0.8	A	0.1	A	483	A	0.00	A
USGS	422302071083801	2007-02-26	0.9	A	0.2	A	484	A	0.19	A
USGS	422302071083801	2007-02-27	0.9	A	1.3	A	485	A	0.00	A
USGS	422302071083801	2007-02-28	1.1	A	2.2	A	484	A	0.00	A
USGS	422302071083801	2007-03-01	1.2	A	1.3	A	484	A	0.00	A
USGS	422302071083801	2007-03-02	1.4	A	3.4	A	482	A	1.73	A
USGS	422302071083801	2007-03-03	1.6	A	5.2	A	480	A	0.00	A
USGS	422302071083801	2007-03-04	1.5	A	1.9	A	479	A	0.00	A
USGS	422302071083801	2007-03-05	1.2	A	-0.6	A	478	A	0.00	A
USGS	422302071083801	2007-03-06	0.9	A	-11.3	A	473	A	0.00	A
USGS	422302071083801	2007-03-07	0.5	A	-9.5	A	474	A	0.00	A
USGS	422302071083801	2007-03-08	0.2	A	-8.6	A	475	A	0.00	A
USGS	422302071083801	2007-03-09	0.5	A	-6.8	A	475	A	0.00	A
USGS	422302071083801	2007-03-10	0.8	A	4.9	A	476	A	0.00	A
USGS	422302071083801	2007-03-11	1.2	A	7.7	A	544	A	0.24	A
USGS	422302071083801	2007-03-12	1.3	A	6.7	A	512	A	0.00	A
USGS	422302071083801	2007-03-13	1.7	A	9.7	A	502	A	0.00	A
USGS	422302071083801	2007-03-14	2.1	A	13.5	A	489	A	0.00	A
USGS	422302071083801	2007-03-15	2.4	A	9.3	A	481	A	0.08	A
USGS	422302071083801	2007-03-16	1.8	A	-0.7	A	479	A	0.42	A
USGS	422302071083801	2007-03-17	1.5	A	0.2	A	474	A	1.46	A
USGS	422302071083801	2007-03-18	1.3	A	-1.6	A	473	A	0.00	A
USGS	422302071083801	2007-03-19	1.4	A	0.3	A	472	A	0.02	A
USGS	422302071083801	2007-03-20	1.8	A	3.9	A	471	A	0.05	A
USGS	422302071083801	2007-03-21	1.8	A	-2.1	A	470	A	0.00	A
USGS	422302071083801	2007-03-22	2.4	A	7.8	A	469	A	0.00	A
USGS	422302071083801	2007-03-23	3.1	A	11.7	A	470	A	0.00	A
USGS	422302071083801	2007-03-24			5.6	A				
USGS	422302071083801	2007-03-25			4.4	A				
USGS	422302071083801	2007-03-26	3.8	A	4.9	A	469	A	0.11	A
USGS	422302071083801	2007-03-27	4.1	A	9.3	A	470	A	0.03	A
USGS	422302071083801	2007-03-28	4.2	A	9.5	A	467	A	0.00	A
USGS	422302071083801	2007-03-29	4.3	A	5.4	A	464	A	0.00	A
USGS	422302071083801	2007-03-30	4.6	A	8.6	A	463	A	0.00	A
USGS	422302071083801	2007-03-31	4.9	A	6.5	A	461	A	0.00	A
USGS	422302071083801	2007-04-01	5.2	A	7.2	A	460	A	0.06	A
USGS	422302071083801	2007-04-02	4.8	A	4.7	A	461	A	0.23	A
USGS	422302071083801	2007-04-03	5.1	A	4.6	A	460	A	0.00	A
USGS	422302071083801	2007-04-04	4.9	A	3.0	A	459	A	0.98	A
USGS	422302071083801	2007-04-05	5.0	A	2.3	A	456	A	0.29	A
USGS	422302071083801	2007-04-06	5.1	A	0.4	A	451	A	0.00	A
USGS	422302071083801	2007-04-07	5.3	A	2.0	A	450	A	0.00	A
USGS	422302071083801	2007-04-08	5.3	A	1.4	A	448	A	0.00	A
USGS	422302071083801	2007-04-09	5.3	A	4.6	A	446	A	0.00	A
USGS	422302071083801	2007-04-10	5.5	A	4.1	A	446	A	0.00	A
USGS	422302071083801	2007-04-11	5.9	A	5.4	A	445	A	0.00	A
USGS	422302071083801	2007-04-12	5.6	A	4.0	A	446	A	0.84	A
USGS	422302071083801	2007-04-13	5.6	A	5.3	A	446	A	0.00	A
USGS	422302071083801	2007-04-14	5.9	A	7.2	A	443	A	0.00	A
USGS	422302071083801	2007-04-15	5.8	A	4.9	A	444	A	1.69	A
USGS	422302071083801	2007-04-16	5.7	A	8.4	A	444	A	1.68	A
USGS	422302071083801	2007-04-17	5.6	A	4.6	A	443	A	0.16	A
USGS	422302071083801	2007-04-18	5.6	A	5.2	A	443	A	0.01	A
USGS	422302071083801	2007-04-19	6.0	A	8.0	A	442	A	0.00	A
USGS	422302071083801	2007-04-20	6.5	A	8.9	A	439	A	0.00	A
USGS	422302071083801	2007-04-21	7.9	A	14.1	A	435	A	0.00	A
USGS	422302071083801	2007-04-22	8.8	A	15.1	A	433	A	0.00	A
USGS	422302071083801	2007-04-23	10.6	A	21.1	A	429	A	0.00	A
USGS	422302071083801	2007-04-24	12.4	A	18.8	A	428	A	0.00	A
USGS	422302071083801	2007-04-25	12.1	A	10.8	A	428	A	0.16	A
USGS	422302071083801	2007-04-26	11.7	A	11.2	A	429	A	0.00	A
USGS	422302071083801	2007-04-27	11.7	A	8.5	A	431	A	1.05	A
USGS	422302071083801	2007-04-28	11.8	A	10.9	A	431	A	0.19	A
USGS	422302071083801	2007-04-29	12.4	A	9.3	A	431	A	0.02	A
USGS	422302071083801	2007-04-30	12.5	A	13.1	A	430	A	0.07	A
USGS	422302071083801	2007-05-01	12.8	A	14.1	A	425	A	0.00	A
USGS	422302071083801	2007-05-02	13.3	A	13.3	A	426	A	0.07	A
USGS	422302071083801	2007-05-03	13.6	A	13.6	A	423	A	0.00	A
USGS	422302071083801	2007-05-04	14.0	A	14.3	A	422	A	0.00	A
USGS	422302071083801	2007-05-05	14.2	A	13.3	A	422	A	0.00	A
USGS	422302071083801	2007-05-06	13.5	A	9.2	A	423	A	0.00	A
USGS	422302071083801	2007-05-07	14.5	A	12.5	A	424	A	0.00	A
USGS	422302071083801	2007-05-08	15.3	A	17.6	A	425	A	0.00	A
USGS	422302071083801	2007-05-09	16.3	A	21.9	A	428	A	0.00	A
USGS	422302071083801	2007-05-10	17.8	A	23.1	A	433	A	0.00	A
USGS	422302071083801	2007-05-11	19.0	A	20.3	A	439	A	0.22	A
USGS	422302071083801	2007-05-12	17.8	A	15.1	A	437	A	0.00	A
USGS	422302071083801	2007-05-13	18.0	A	14.1	A	434	A	0.00	A
USGS	422302071083801	2007-05-14	17.7	A	15.6	A	432	A	0.00	A
USGS	422302071083801	2007-05-15	17.2	A	18.8	A	432	A	0.07	A
USGS	422302071083801	2007-05-16	17.1	A	14.1	A	434	A	1.03	A
USGS	422302071083801	2007-05-17	16.3	A	8.7	A	433	A	0.01	A
USGS	422302071083801	2007-05-18	15.2	A	6.5	A	429	A	1.38	A
USGS	422302071083801	2007-05-19	14.6	A	9.2	A	428	A	0.52	A
USGS	422302071083801	2007-05-20	14.6	A	13.5	A	430	A	0.24	A
USGS	422302071083801	2007-05-21	15.0	A	14.0	A	426	A	0.01	A
USGS	422302071083801	2007-05-22	15.7	A	15.0	A	425	A	0.00	A
USGS	422302071083801	2007-05-23	16.5	A	16.7	A	427	A	0.00	A
USGS	422302071083801	2007-05-24	17.3	A	21.5	A	429	A	0.00	A
USGS	422302071083801	2007-05-25	18.6	A	26.5	A	434	A	0.00	A
USGS	422302071083801	2007-05-26			25.3	A				
USGS	422302071083801	2007-05-27			18.7	A				
USGS	422302071083801	2007-05-28	19.7	A	21.4	A	433	A	0.00	A
USGS	422302071083801	2007-05-29	19.7	A	19.8	A	430	A	0.00	A
USGS	422302071083801	2007-05-30	20.4	A	21.9	A	434	A	0.00	A
USGS	422302071083801	2007-05-31	20.0	A	17.7	A	434	A	0.00	A
USGS	422302071083801	2007-06-01	20.2	A	21.4	A	437	A	0.14	A
USGS	422302071083801	2007-06-02	20.5	A	24.0	A	440	A	0.00	A
USGS	422302071083801	2007-06-03	20.2	A	15.9	A	439	A	0.01	A
USGS	422302071083801	2007-06-04	18.2	A	14.0	A	432	A	1.67	A
USGS	422302071083801	2007-06-05	18.4	A	21.5	A	430	A	0.00	A
USGS	422302071083801	2007-06-06	19.3	A	16.1	A	428	A	0.00	A
USGS	422302071083801	2007-06-07	18.9	A	16.2	A	426	A	0.00	A
USGS	422302071083801	2007-06-08	18.9	A	19.1	A	428	A	0.00	A
USGS	422302071083801	2007-06-09	19.1	A	16.4	A	430	A	0.01	A
USGS	422302071083801	2007-06-10	18.6	A	18.4	A	429	A	0.00	A
USGS	422302071083801	2007-06-11	19.5	A	21.5	A	431	A	0.00	A
USGS	422302071083801	2007-06-12	19.9	A	20.5	A	433	A	0.00	A
USGS	422302071083801	2007-06-13	18.7	A	13.9	A	428	A	0.00	A
USGS	422302071083801	2007-06-14	17.9	A	14.0	A	426	A	0.00	A
USGS	422302071083801	2007-06-15	17.8	A	15.7	A	426	A	0.00	A
USGS	422302071083801	2007-06-16	18.1	A	20.3	A	427	A	0.00	A
USGS	422302071083801	2007-06-17	19.1	A	22.9	A	430	A	0.02	A
USGS	422302071083801	2007-06-18	19.4	A	21.8	A	430	A	0.00	A
USGS	422302071083801	2007-06-19	19.2	A	23.1	A	430	A	0.00	A
USGS	422302071083801	2007-06-20	20.2	A	21.8	A	433	A	0.08	A
USGS	422302071083801	2007-06-21	20.2	A	20.5	A	432	A	0.03	A
USGS	422302071083801	2007-06-22	20.2	A	17.4	A	431	A	0.02	A
USGS	422302071083801	2007-06-23	19.9	A	17.2	A	427	A	0.00	A
USGS	422302071083801	2007-06-24	20.1	A	19.4	A	430	A	0.00	A
USGS	422302071083801	2007-06-25	20.7	A	24.7	A	435	A	0.00	A
USGS	422302071083801	2007-06-26	21.8	A	27.1	A	441	A	0.00	A
USGS	422302071083801	2007-06-27	23.0	A	29.2	A	450	A	0.00	A
USGS	422302071083801	2007-06-28	24.0	A	27.0	A	459	A	0.00	A
USGS	422302071083801	2007-06-29	23.8	A	21.1	A	454	A	0.00	A
USGS	422302071083801	2007-06-30	23.5	A	20.5	A	451	A	0.00	A
USGS	422302071083801	2007-07-01	23.1	A	17.8	A	449	A	0.01	A
USGS	422302071083801	2007-07-02	22.4	A	17.6	A	444	A	0.00	A
USGS	422302071083801	2007-07-03	21.9	A	19.1	A	443	A	0.00	A
USGS	422302071083801	2007-07-04	21.8	A	20.2	A	446	A	0.07	A
USGS	422302071083801	2007-07-05	21.3	A	22.4	A	450	A	0.49	A
USGS	422302071083801	2007-07-06	22.0	A	22.6	A	454	A	0.05	A
USGS	422302071083801	2007-07-07	22.1	A	22.6	A	455	A	0.00	A
USGS	422302071083801	2007-07-08	22.1	A	23.8	A	457	A	0.04	A
USGS	422302071083801	2007-07-09	21.6	A	20.2	A	457	A	0.25	A
USGS	422302071083801	2007-07-10	21.8	A	20.5	A	460	A	0.00	A
USGS	422302071083801	2007-07-11	22.6	A	25.5	A	465	A	0.00	A
USGS	422302071083801	2007-07-12	23.8	A	23.6	A	473	A	0.00	A
USGS	422302071083801	2007-07-13	23.3	A	23.3	A	472	A	0.00	A
USGS	422302071083801	2007-07-14	22.8	A	22.9	A	472	A	0.00	A
USGS	422302071083801	2007-07-15	23.0	A	25.0	A	475	A	0.00	A
USGS	422302071083801	2007-07-16	23.7	A	23.9	A	481	A	0.00	A
USGS	422302071083801	2007-07-17	23.6	A	24.1	A	481	A	0.00	A
USGS	422302071083801	2007-07-18	23.0	A	21.7	A	480	A	0.23	A
USGS	422302071083801	2007-07-19	22.5	A	21.4	A	478	A	0.18	A
USGS	422302071083801	2007-07-20	22.8	A	24.0	A	480	A	0.02	A
USGS	422302071083801	2007-07-21	22.6	A	20.9	A	478	A	0.00	A
USGS	422302071083801	2007-07-22	22.3	A	22.1	A	477	A	0.00	A
USGS	422302071083801	2007-07-23	22.0	A	18.7	A	477	A	0.04	A
USGS	422302071083801	2007-07-24	22.1	A	22.2	A	478	A	0.00	A
USGS	422302071083801	2007-07-25	22.7	A	24.9	A	483	A	0.00	A
USGS	422302071083801	2007-07-26	23.5	A	26.0	A	490	A	0.00	A
