# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-03-19 14:24:11 EDT       (nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01104430 HOBBS BK BELOW CAMBRIDGE RES NR KENDALL GREEN, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104430
#    DD parameter   Description
#    01   00065     Gage height, feet
#    02   00060     Discharge, cubic feet per second
#    03   00010     Temperature, water, degrees Celsius
#    04   00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#    11   00062     Elevation of reservoir water surface above datum, feet, GATE HOUSE
#    12   72022     Reservoir storage, million gallons, GATE HOUSE
#    13   00020     Temperature, air, degrees Celsius
#    14   00045     Precipitation, total, inches
#    30   99404     Chloride, water, filtered, estimated by regression equation, milligrams per liter
#    31   99398     Sodium, water, filtered, estimated by regression equation, milligrams per liter
#    32   00010     Temperature, water, degrees Celsius, GATE HOUSE
#    33   00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius, GATE HOUSE
#    34   63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU), GATE HOUSE
#    35   62361     Chlorophyll, total, water, fluorometric, 650-700 nanometers, in situ sensor, micrograms per liter, GATE HOUSE
#    36   00300     Dissolved oxygen, water, unfiltered, milligrams per liter, GATE HOUSE
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	tz_cd	01_00065	01_00065_cd	02_00060	02_00060_cd	03_00010	03_00010_cd	04_00095	04_00095_cd	11_00062	11_00062_cd	12_72022	12_72022_cd	13_00020	13_00020_cd	14_00045	14_00045_cd	30_99404	30_99404_cd	31_99398	31_99398_cd	32_00010	32_00010_cd	33_00095	33_00095_cd	34_63680	34_63680_cd	35_62361	35_62361_cd	36_00300	36_00300_cd
USGS	01104430	2007-10-02 18:30	EDT	1.29	A	19	A	19.9	A	639	A	173.20	A	1171	A	17.0	A	0.00	A														
USGS	01104430	2007-10-02 18:45	EDT	1.29	A	19	A	19.9	A	639	A	173.20	A	1171	A	16.5	A	0.00	A														
USGS	01104430	2007-10-02 19:00	EDT	1.29	A	19	A	19.9	A	640	A	173.20	A	1171	A	16.4	A	0.00	A														
USGS	01104430	2007-10-02 19:15	EDT	1.29	A	19	A	19.9	A	640	A	173.20	A	1171	A	16.7	A	0.00	A														
USGS	01104430	2007-10-02 19:30	EDT	1.28	A	18	A	19.8	A	641	A	173.20	A	1171	A	16.6	A	0.00	A														
USGS	01104430	2007-10-02 19:45	EDT	1.29	A	19	A	19.9	A	640	A	173.20	A	1171	A	16.6	A	0.00	A														
USGS	01104430	2007-10-02 20:00	EDT	1.29	A	19	A	19.9	A	641	A	173.20	A	1171	A	16.7	A	0.00	A														
USGS	01104430	2007-10-02 20:15	EDT	1.29	A	19	A	19.9	A	640	A	173.20	A	1171	A	16.7	A	0.00	A														
USGS	01104430	2007-10-02 20:30	EDT	1.29	A	19	A	20.0	A			173.20	A	1171	A	16.6	A	0.00	A														
USGS	01104430	2007-10-02 20:45	EDT	1.29	A	19	A	20.0	A	639	A	173.20	A	1171	A	16.0	A	0.00	A														
USGS	01104430	2007-10-02 21:00	EDT	1.29	A	19	A	19.9	A			173.20	A	1171	A	15.6	A	0.00	A														
USGS	01104430	2007-10-02 21:15	EDT	1.29	A	19	A	20.0	A			173.20	A	1171	A	15.6	A	0.00	A														
USGS	01104430	2007-10-02 21:30	EDT	1.29	A	19	A	20.1	A	635	A	173.20	A	1171	A	15.6	A	0.00	A														
USGS	01104430	2007-10-02 21:45	EDT	1.29	A	19	A	19.8	A	643	A	173.19	A	1170	A	15.6	A	0.00	A														
USGS	01104430	2007-10-02 22:00	EDT	1.29	A	19	A	20.0	A	640	A	173.19	A	1170	A	15.2	A	0.00	A														
USGS	01104430	2007-10-02 22:15	EDT	1.29	A	19	A	20.0	A	636	A	173.19	A	1170	A	15.3	A	0.00	A														
USGS	01104430	2007-10-02 22:30	EDT	1.29	A	19	A	19.9	A	639	A	173.19	A	1170	A	15.4	A	0.00	A														
USGS	01104430	2007-10-02 22:45	EDT	1.29	A	19	A	19.9	A	640	A	173.19	A	1170	A	15.4	A	0.00	A														
USGS	01104430	2007-10-02 23:00	EDT	1.29	A	19	A	19.9	A	640	A	173.19	A	1170	A	15.5	A	0.00	A														
USGS	01104430	2007-10-02 23:15	EDT	1.29	A	19	A	19.9	A	640	A	173.19	A	1170	A	15.7	A	0.00	A														
USGS	01104430	2007-10-02 23:30	EDT	1.29	A	19	A	19.9	A	640	A	173.19	A	1170	A	15.7	A	0.00	A														
USGS	01104430	2007-10-02 23:45	EDT	1.29	A	19	A	19.9	A	632	A	173.19	A	1170	A	15.9	A	0.00	A														
USGS	01104430	2007-10-03 00:00	EDT	1.29	A	19	A	19.9	A	636	A	173.18	A	1168	A	16.0	A	0.00	A														
USGS	01104430	2007-10-03 00:15	EDT	1.29	A	19	A	19.9	A	630	A	173.18	A	1168	A	15.9	A	0.00	A														
USGS	01104430	2007-10-03 00:30	EDT	1.29	A	19	A	19.9	A	633	A	173.19	A	1170	A	15.9	A	0.00	A														
USGS	01104430	2007-10-03 00:45	EDT	1.29	A	19	A	19.9	A	630	A	173.19	A	1170	A	15.8	A	0.00	A														
USGS	01104430	2007-10-03 01:00	EDT	1.29	A	19	A	19.8	A	640	A	173.19	A	1170	A	15.9	A	0.00	A														
USGS	01104430	2007-10-03 01:15	EDT	1.29	A	19	A	19.8	A	631	A	173.19	A	1170	A	16.4	A	0.00	A														
USGS	01104430	2007-10-03 01:30	EDT	1.29	A	19	A	19.8	A	634	A	173.18	A	1168	A	16.4	A	0.00	A														
USGS	01104430	2007-10-03 01:45	EDT	1.29	A	19	A	19.8	A	640	A	173.18	A	1168	A	16.1	A	0.00	A														
USGS	01104430	2007-10-03 02:00	EDT	1.29	A	19	A	19.8	A	641	A	173.18	A	1168	A	16.0	A	0.00	A														
USGS	01104430	2007-10-03 02:15	EDT	1.29	A	19	A	19.8	A	640	A	173.18	A	1168	A	16.0	A	0.00	A														
USGS	01104430	2007-10-03 02:30	EDT	1.29	A	19	A	19.8	A	631	A	173.18	A	1168	A	15.9	A	0.00	A														
USGS	01104430	2007-10-03 02:45	EDT	1.29	A	19	A	19.8	A	633	A	173.18	A	1168	A	15.9	A	0.00	A														
USGS	01104430	2007-10-03 03:00	EDT	1.29	A	19	A	19.8	A	642	A	173.18	A	1168	A	15.9	A	0.00	A														
USGS	01104430	2007-10-03 03:15	EDT	1.29	A	19	A	19.8	A	640	A	173.17	A	1167	A	15.8	A	0.00	A														
USGS	01104430	2007-10-03 03:30	EDT	1.29	A	19	A	19.8	A	641	A	173.17	A	1167	A	15.8	A	0.00	A														
USGS	01104430	2007-10-03 03:45	EDT	1.29	A	19	A	19.7	A	642	A	173.17	A	1167	A	15.8	A	0.00	A														
USGS	01104430	2007-10-03 04:00	EDT	1.29	A	19	A	19.8	A	640	A	173.17	A	1167	A	15.6	A	0.00	A														
USGS	01104430	2007-10-03 04:15	EDT	1.29	A	19	A	19.7	A	642	A	173.17	A	1167	A	15.6	A	0.00	A														
USGS	01104430	2007-10-03 04:30	EDT	1.29	A	19	A	19.7	A	642	A	173.17	A	1167	A	15.6	A	0.00	A														
USGS	01104430	2007-10-03 04:45	EDT	1.29	A	19	A	19.7	A	641	A	173.17	A	1167	A	15.5	A	0.00	A														
USGS	01104430	2007-10-03 05:00	EDT	1.29	A	19	A	19.8	A	641	A	173.17	A	1167	A	15.5	A	0.00	A														
USGS	01104430	2007-10-03 05:15	EDT	1.29	A	19	A	19.7	A	642	A	173.17	A	1167	A	15.6	A	0.00	A														
USGS	01104430	2007-10-03 05:30	EDT	1.29	A	19	A	19.8	A	639	A	173.17	A	1167	A	15.6	A	0.00	A														
USGS	01104430	2007-10-03 05:45	EDT	1.29	A	19	A	19.7	A	641	A	173.16	A	1165	A	15.6	A	0.00	A														
USGS	01104430	2007-10-03 06:00	EDT	1.29	A	19	A	19.7	A	641	A	173.16	A	1165	A	15.7	A	0.00	A														
USGS	01104430	2007-10-03 06:15	EDT	1.29	A	19	A	19.7	A	641	A	173.16	A	1165	A	15.9	A	0.00	A														
USGS	01104430	2007-10-03 06:30	EDT	1.29	A	19	A	19.7	A	641	A	173.16	A	1165	A	15.9	A	0.00	A														
USGS	01104430	2007-10-03 06:45	EDT	1.29	A	19	A	19.7	A	641	A	173.16	A	1165	A	15.9	A	0.00	A														
USGS	01104430	2007-10-03 07:00	EDT	1.29	A	19	A	19.7	A	641	A	173.16	A	1165	A	15.9	A	0.00	A														
USGS	01104430	2007-10-03 07:15	EDT	1.29	A	19	A	19.7	A	642	A	173.16	A	1165	A	15.9	A	0.00	A														
USGS	01104430	2007-10-03 07:30	EDT	1.29	A	19	A	19.7	A	641	A	173.16	A	1165	A	16.0	A	0.00	A														
USGS	01104430	2007-10-03 07:45	EDT	1.29	A	19	A	19.7	A	641	A	173.16	A	1165	A	16.1	A	0.00	A														
USGS	01104430	2007-10-03 08:00	EDT	1.29	A	19	A	19.7	A	642	A	173.16	A	1165	A	16.2	A	0.00	A														
USGS	01104430	2007-10-03 08:15	EDT	1.29	A	19	A	19.8	A	640	A	173.16	A	1165	A	16.4	A	0.00	A														
USGS	01104430	2007-10-03 08:30	EDT	1.29	A	19	A	19.8	A	641	A	173.16	A	1165	A	16.6	A	0.00	A														
USGS	01104430	2007-10-03 08:45	EDT	1.29	A	19	A	19.8	A	641	A	173.16	A	1165	A	16.7	A	0.00	A														
USGS	01104430	2007-10-03 09:00	EDT	1.29	A	19	A	19.8	A	641	A	173.16	A	1165	A	16.7	A	0.00	A														
USGS	01104430	2007-10-03 09:15	EDT	1.29	A	19	A	19.8	A	641	A	173.16	A	1165	A	17.0	A	0.00	A														
USGS	01104430	2007-10-03 09:30	EDT	1.29	A	19	A	19.8	A	641	A	173.15	A	1164	A	17.1	A	0.00	A														
USGS	01104430	2007-10-03 09:45	EDT	1.29	A	19	A	19.8	A	642	A	173.16	A	1165	A	17.5	A	0.00	A														
USGS	01104430	2007-10-03 10:00	EDT	1.29	A	19	A	19.8	A	641	A	173.16	A	1165	A	17.5	A	0.00	A														
USGS	01104430	2007-10-03 10:15	EDT	1.29	A	19	A	19.9	A	641	A	173.15	A	1164	A	17.8	A	0.00	A														
USGS	01104430	2007-10-03 10:30	EDT	1.29	A	19	A	19.9	A	641	A	173.15	A	1164	A	18.2	A	0.00	A														
USGS	01104430	2007-10-03 10:45	EDT	1.29	A	19	A	19.9	A	641	A	173.15	A	1164	A	19.0	A	0.00	A														
USGS	01104430	2007-10-03 11:00	EDT	1.29	A	19	A	19.9	A	641	A	173.15	A	1164	A	19.6	A	0.00	A														
USGS	01104430	2007-10-03 11:15	EDT	1.29	A	19	A	19.9	A	640	A	173.14	A	1163	A	19.7	A	0.00	A														
USGS	01104430	2007-10-03 11:30	EDT	1.29	A	19	A	19.9	A	641	A	173.15	A	1164	A	20.2	A	0.00	A														
USGS	01104430	2007-10-03 11:45	EDT	1.29	A	19	A	19.8	A	642	A	173.15	A	1164	A	20.8	A	0.00	A														
USGS	01104430	2007-10-03 12:00	EDT	1.29	A	19	A	19.8	A	642	A	173.14	A	1163	A	21.2	A	0.00	A														
USGS	01104430	2007-10-03 12:15	EDT	1.29	A	19	A	19.8	A	642	A	173.14	A	1163	A	20.8	A	0.00	A														
USGS	01104430	2007-10-03 12:30	EDT	1.29	A	19	A	19.8	A	642	A	173.15	A	1164	A	21.0	A	0.00	A														
USGS	01104430	2007-10-03 12:45	EDT	1.28	A	18	A	19.9	A	642	A	173.15	A	1164	A	21.4	A	0.00	A														
USGS	01104430	2007-10-03 13:00	EDT	1.29	A	19	A	19.8	A	642	A	173.15	A	1164	A	21.9	A	0.00	A														
USGS	01104430	2007-10-03 13:15	EDT	1.28	A	18	A	19.9	A	641	A	173.14	A	1163	A	22.1	A	0.00	A														
USGS	01104430	2007-10-03 13:30	EDT	1.29	A	19	A	19.9	A	642	A	173.14	A	1163	A	22.1	A	0.00	A														
USGS	01104430	2007-10-03 13:45	EDT	1.29	A	19	A	19.9	A	642	A	173.14	A	1163	A	21.7	A	0.00	A														
USGS	01104430	2007-10-03 14:00	EDT	1.29	A	19	A	19.9	A	642	A	173.14	A	1163	A	22.0	A	0.00	A														
USGS	01104430	2007-10-03 14:15	EDT	1.29	A	19	A	19.9	A	642	A	173.14	A	1163	A	22.8	A	0.00	A														
USGS	01104430	2007-10-03 14:30	EDT	1.28	A	18	A	20.0	A	641	A	173.14	A	1163	A	23.0	A	0.00	A														
USGS	01104430	2007-10-03 14:45	EDT	1.29	A	19	A	19.9	A	641	A	173.14	A	1163	A	23.0	A	0.00	A														
USGS	01104430	2007-10-03 15:00	EDT	1.29	A	19	A	19.9	A	641	A	173.14	A	1163	A	22.8	A	0.00	A														
USGS	01104430	2007-10-03 15:15	EDT	1.29	A	19	A	19.8	A	642	A	173.14	A	1163	A	23.1	A	0.00	A														
USGS	01104430	2007-10-03 15:30	EDT	1.29	A	19	A	19.9	A	641	A	173.14	A	1163	A	23.0	A	0.00	A														
USGS	01104430	2007-10-03 15:45	EDT	1.29	A	19	A	19.9	A	641	A	173.13	A	1161	A	22.6	A	0.00	A														
USGS	01104430	2007-10-03 16:00	EDT	1.29	A	19	A	19.9	A	641	A	173.13	A	1161	A	22.9	A	0.00	A														
USGS	01104430	2007-10-03 16:15	EDT	1.29	A	19	A	19.9	A	641	A	173.13	A	1161	A	22.8	A	0.00	A														
USGS	01104430	2007-10-03 16:30	EDT	1.29	A	19	A	19.8	A	642	A	173.13	A	1161	A	22.6	A	0.00	A														
USGS	01104430	2007-10-03 16:45	EDT	1.29	A	19	A	19.8	A	641	A	173.13	A	1161	A	23.0	A	0.00	A														
USGS	01104430	2007-10-03 17:00	EDT	1.29	A	19	A	19.9	A	641	A	173.13	A	1161	A	23.0	A	0.00	A														
USGS	01104430	2007-10-03 17:15	EDT	1.29	A	19	A	19.8	A	642	A	173.13	A	1161	A	22.6	A	0.00	A														
USGS	01104430	2007-10-03 17:30	EDT	1.29	A	19	A	19.8	A	641	A	173.13	A	1161	A	22.4	A	0.00	A														
USGS	01104430	2007-10-03 17:45	EDT	1.29	A	19	A	19.8	A	642	A	173.13	A	1161	A	21.9	A	0.00	A														
USGS	01104430	2007-10-03 18:00	EDT	1.29	A	19	A	19.8	A	642	A	173.13	A	1161	A	21.5	A	0.00	A														
USGS	01104430	2007-10-03 18:15	EDT	1.29	A	19	A	19.8	A	640	A	173.13	A	1161	A	21.2	A	0.00	A														
USGS	01104430	2007-10-03 18:30	EDT	1.29	A	19	A	19.8	A	642	A	173.13	A	1161	A	20.7	A	0.00	A														
USGS	01104430	2007-10-03 18:45	EDT	1.29	A	19	A	19.8	A	641	A	173.13	A	1161	A	20.4	A	0.00	A														
USGS	01104430	2007-10-03 19:00	EDT	1.29	A	19	A	19.8	A	641	A	173.13	A	1161	A	20.2	A	0.00	A														
USGS	01104430	2007-10-03 19:15	EDT	1.28	A	18	A	19.8	A	641	A	173.12	A	1160	A	19.8	A	0.00	A														
USGS	01104430	2007-10-03 19:30	EDT	1.29	A	19	A	19.8	A	640	A	173.12	A	1160	A	19.8	A	0.00	A														
USGS	01104430	2007-10-03 19:45	EDT	1.29	A	19	A	19.8	A	642	A	173.12	A	1160	A	19.6	A	0.00	A														
USGS	01104430	2007-10-03 20:00	EDT	1.29	A	19	A	19.8	A	641	A	173.12	A	1160	A	19.5	A	0.00	A														
USGS	01104430	2007-10-03 20:15	EDT	1.29	A	19	A	19.8	A	641	A	173.12	A	1160	A	19.4	A	0.00	A														
USGS	01104430	2007-10-03 20:30	EDT	1.29	A	19	A	19.8	A	641	A	173.12	A	1160	A	19.1	A	0.00	A														
USGS	01104430	2007-10-03 20:45	EDT	1.29	A	19	A	19.8	A	641	A	173.12	A	1160	A	18.7	A	0.00	A														
USGS	01104430	2007-10-03 21:00	EDT	1.29	A	19	A	19.8	A	641	A	173.12	A	1160	A	18.5	A	0.00	A														
USGS	01104430	2007-10-03 21:15	EDT	1.29	A	19	A	19.8	A	641	A	173.12	A	1160	A	18.7	A	0.00	A														
USGS	01104430	2007-10-03 21:30	EDT	1.29	A	19	A	19.8	A	641	A	173.11	A	1158	A	18.8	A	0.00	A														
USGS	01104430	2007-10-03 21:45	EDT	1.29	A	19	A	19.7	A	641	A	173.11	A	1158	A	18.8	A	0.00	A														
USGS	01104430	2007-10-03 22:00	EDT	1.29	A	19	A	19.8	A	641	A	173.12	A	1160	A	18.7	A	0.00	A														
USGS	01104430	2007-10-03 22:15	EDT	1.29	A	19	A	19.7	A	642	A	173.11	A	1158	A	18.8	A	0.00	A														
USGS	01104430	2007-10-03 22:30	EDT	1.29	A	19	A	19.7	A	641	A	173.11	A	1158	A	18.9	A	0.00	A														
USGS	01104430	2007-10-03 22:45	EDT	1.29	A	19	A	19.8	A	641	A	173.11	A	1158	A	19.0	A	0.00	A														
USGS	01104430	2007-10-03 23:00	EDT	1.29	A	19	A	19.8	A	641	A	173.11	A	1158	A	19.0	A	0.00	A														
USGS	01104430	2007-10-03 23:15	EDT	1.29	A	19	A	19.7	A	639	A	173.11	A	1158	A	19.0	A	0.00	A														
USGS	01104430	2007-10-03 23:30	EDT	1.29	A	19	A	19.8	A	641	A	173.11	A	1158	A	19.1	A	0.00	A														
USGS	01104430	2007-10-03 23:45	EDT	1.29	A	19	A	19.8	A	641	A	173.10	A	1157	A	19.2	A	0.00	A														
USGS	01104430	2007-10-04 00:00	EDT	1.29	A	19	A	19.8	A	641	A	173.10	A	1157	A	19.2	A	0.00	A														
USGS	01104430	2007-10-04 00:15	EDT	1.29	A	19	A	19.8	A	641	A	173.10	A	1157	A	19.3	A	0.00	A														
USGS	01104430	2007-10-04 00:30	EDT	1.29	A	19	A	19.7	A	642	A	173.10	A	1157	A	19.4	A	0.00	A														
USGS	01104430	2007-10-04 00:45	EDT	1.29	A	19	A	19.8	A	642	A	173.10	A	1157	A	19.4	A	0.00	A														
USGS	01104430	2007-10-04 01:00	EDT	1.29	A	19	A	19.8	A	642	A	173.10	A	1157	A	19.5	A	0.00	A														
USGS	01104430	2007-10-04 01:15	EDT	1.29	A	19	A	19.8	A	641	A	173.10	A	1157	A	19.5	A	0.00	A														
USGS	01104430	2007-10-04 01:30	EDT	1.28	A	18	A	19.8	A	641	A	173.10	A	1157	A	19.5	A	0.00	A														
USGS	01104430	2007-10-04 01:45	EDT	1.29	A	19	A	19.8	A	641	A	173.10	A	1157	A	19.3	A	0.00	A														
USGS	01104430	2007-10-04 02:00	EDT	1.29	A	19	A	19.8	A	641	A	173.10	A	1157	A	19.1	A	0.00	A														
USGS	01104430	2007-10-04 02:15	EDT	1.29	A	19	A	19.8	A	642	A	173.10	A	1157	A	19.1	A	0.00	A														
USGS	01104430	2007-10-04 02:30	EDT	1.29	A	19	A	19.7	A	642	A	173.10	A	1157	A	19.1	A	0.00	A														
USGS	01104430	2007-10-04 02:45	EDT	1.29	A	19	A	19.8	A	641	A	173.09	A	1155	A	19.2	A	0.00	A														
USGS	01104430	2007-10-04 03:00	EDT	1.29	A	19	A	19.7	A	642	A	173.09	A	1155	A	19.2	A	0.00	A														
USGS	01104430	2007-10-04 03:15	EDT	1.29	A	19	A	19.8	A	641	A	173.09	A	1155	A	19.3	A	0.00	A														
USGS	01104430	2007-10-04 03:30	EDT	1.29	A	19	A	19.7	A	642	A	173.09	A	1155	A	19.4	A	0.00	A														
USGS	01104430	2007-10-04 03:45	EDT	1.29	A	19	A	19.8	A	635	A	173.09	A	1155	A	19.4	A	0.00	A														
USGS	01104430	2007-10-04 04:00	EDT	1.29	A	19	A	19.7	A	642	A	173.09	A	1155	A	19.5	A	0.00	A														
USGS	01104430	2007-10-04 04:15	EDT	1.29	A	19	A	19.7	A	642	A	173.09	A	1155	A	19.6	A	0.00	A														
USGS	01104430	2007-10-04 04:30	EDT	1.29	A	19	A	19.7	A	642	A	173.09	A	1155	A	19.6	A	0.00	A														
USGS	01104430	2007-10-04 04:45	EDT	1.28	A	18	A	19.8	A	641	A	173.09	A	1155	A	19.6	A	0.00	A														
USGS	01104430	2007-10-04 05:00	EDT	1.29	A	19	A	19.8	A	642	A	173.09	A	1155	A	19.6	A	0.00	A														
USGS	01104430	2007-10-04 05:15	EDT	1.29	A	19	A	19.8	A	642	A	173.09	A	1155	A	19.5	A	0.00	A														
USGS	01104430	2007-10-04 05:30	EDT	1.29	A	19	A	19.8	A	642	A	173.09	A	1155	A	19.5	A	0.00	A														
USGS	01104430	2007-10-04 05:45	EDT	1.29	A	19	A	19.7	A	642	A	173.08	A	1154	A	19.5	A	0.00	A														
USGS	01104430	2007-10-04 06:00	EDT	1.29	A	19	A	19.7	A	642	A	173.08	A	1154	A	19.5	A	0.00	A														
USGS	01104430	2007-10-04 06:15	EDT	1.29	A	19	A	19.8	A	641	A	173.08	A	1154	A	19.4	A	0.00	A														
USGS	01104430	2007-10-04 06:30	EDT	1.29	A	19	A	19.7	A	642	A	173.08	A	1154	A	19.4	A	0.00	A														
USGS	01104430	2007-10-04 06:45	EDT	1.29	A	19	A	19.7	A	642	A	173.08	A	1154	A	19.4	A	0.00	A														
USGS	01104430	2007-10-04 07:00	EDT	1.29	A	19	A	19.8	A	641	A	173.08	A	1154	A	19.4	A	0.00	A														
USGS	01104430	2007-10-04 07:15	EDT	1.29	A	19	A	19.8	A	641	A	173.08	A	1154	A	19.5	A	0.00	A														
USGS	01104430	2007-10-04 07:30	EDT	1.29	A	19	A	19.7	A	642	A	173.08	A	1154	A	19.4	A	0.00	A														
USGS	01104430	2007-10-04 07:45	EDT	1.29	A	19	A	19.7	A	642	A	173.08	A	1154	A	19.5	A	0.00	A														
USGS	01104430	2007-10-04 08:00	EDT	1.29	A	19	A	19.7	A	643	A	173.07	A	1153	A	19.6	A	0.00	A														
USGS	01104430	2007-10-04 08:15	EDT	1.29	A	19	A	19.7	A	642	A	173.07	A	1153	A	19.8	A	0.00	A														
USGS	01104430	2007-10-04 08:30	EDT	1.29	A	19	A	19.7	A	643	A	173.07	A	1153	A	20.0	A	0.00	A														
USGS	01104430	2007-10-04 08:45	EDT	1.29	A	19	A	19.7	A	643	A	173.07	A	1153	A	20.2	A	0.00	A														
USGS	01104430	2007-10-04 09:00	EDT	1.29	A	19	A	19.7	A	643	A	173.07	A	1153	A	20.4	A	0.00	A														
USGS	01104430	2007-10-04 09:15	EDT	1.29	A	19	A	19.8	A	641	A	173.07	A	1153	A	20.8	A	0.00	A														
USGS	01104430	2007-10-04 09:30	EDT	1.29	A	19	A	19.8	A	642	A	173.07	A	1153	A	21.1	A	0.00	A														
USGS	01104430	2007-10-04 09:45	EDT	1.29	A	19	A	19.8	A	643	A	173.07	A	1153	A	21.9	A	0.00	A														
USGS	01104430	2007-10-04 10:00	EDT	1.29	A	19	A	19.8	A	642	A	173.07	A	1153	A	22.9	A	0.00	A														
USGS	01104430	2007-10-04 10:15	EDT	1.29	A	19	A	19.7	A	644	A	173.07	A	1153	A	23.1	A	0.00	A														
USGS	01104430	2007-10-04 10:30	EDT	1.29	A	19	A	19.8	A	642	A	173.07	A	1153	A	22.8	A	0.00	A														
USGS	01104430	2007-10-04 10:45	EDT	1.29	A	19	A	19.9	A	641	A	173.07	A	1153	A	23.0	A	0.00	A														
USGS	01104430	2007-10-04 11:00	EDT	1.29	A	19	A	19.9	A	642	A	173.07	A	1153	A	23.6	A	0.00	A														
USGS	01104430	2007-10-04 11:15	EDT	1.29	A	19	A	19.8	A	642	A	173.07	A	1153	A	24.8	A	0.00	A														
USGS	01104430	2007-10-04 11:30	EDT	1.29	A	19	A	19.9	A	641	A	173.07	A	1153	A	25.2	A	0.00	A														
USGS	01104430	2007-10-04 11:45	EDT	1.29	A	19	A	19.9	A	642	A	173.07	A	1153	A	25.3	A	0.00	A														
USGS	01104430	2007-10-04 12:00	EDT	1.28	A	18	A	19.8	A	639	A	173.07	A	1153	A	26.2	A	0.00	A														
USGS	01104430	2007-10-04 12:15	EDT	1.29	A	19	A	19.9	A	643	A	173.07	A	1153	A	25.9	A	0.00	A														
USGS	01104430	2007-10-04 12:30	EDT	1.29	A	19	A	20.0	A	642	A	173.07	A	1153	A	25.9	A	0.00	A														
USGS	01104430	2007-10-04 12:45	EDT	1.28	A	18	A	19.9	A	642	A	173.07	A	1153	A	26.0	A	0.00	A														
USGS	01104430	2007-10-04 13:00	EDT	1.29	A	19	A	19.9	A	643	A	173.07	A	1153	A	26.4	A	0.00	A														
USGS	01104430	2007-10-04 13:15	EDT	1.29	A	19	A	20.0	A	643	A	173.07	A	1153	A	26.3	A	0.00	A														
USGS	01104430	2007-10-04 13:30	EDT	1.28	A	18	A	20.0	A	642	A	173.06	A	1151	A	26.6	A	0.00	A														
USGS	01104430	2007-10-04 13:45	EDT	1.29	A	19	A	19.9	A	644	A	173.06	A	1151	A	26.7	A	0.00	A														
USGS	01104430	2007-10-04 14:00	EDT	1.28	A	18	A	20.0	A	642	A	173.06	A	1151	A	27.1	A	0.00	A														
USGS	01104430	2007-10-04 14:15	EDT	1.28	A	18	A	20.0	A	643	A	173.06	A	1151	A	26.8	A	0.00	A														
USGS	01104430	2007-10-04 14:30	EDT	1.28	A	18	A	20.0	A	643	A	173.06	A	1151	A	26.7	A	0.00	A														
USGS	01104430	2007-10-04 14:45	EDT	1.29	A	19	A	19.9	A	643	A	173.06	A	1151	A	27.0	A	0.00	A														
USGS	01104430	2007-10-04 15:00	EDT	1.29	A	19	A	20.0	A	642	A	173.06	A	1151	A	27.0	A	0.00	A														
USGS	01104430	2007-10-04 15:15	EDT	1.28	A	18	A	19.9	A	643	A	173.06	A	1151	A	27.2	A	0.00	A														
USGS	01104430	2007-10-04 15:30	EDT	1.29	A	19	A	20.0	A	642	A	173.06	A	1151	A	27.1	A	0.00	A														
USGS	01104430	2007-10-04 15:45	EDT	1.29	A	19	A	19.9	A	644	A	173.06	A	1151	A	27.2	A	0.00	A														
USGS	01104430	2007-10-04 16:00	EDT	1.28	A	18	A	19.9	A	644	A	173.06	A	1151	A	26.9	A	0.00	A														
USGS	01104430	2007-10-04 16:15	EDT	1.29	A	19	A	20.0	A	644	A	173.06	A	1151	A	26.9	A	0.00	A														
USGS	01104430	2007-10-04 16:30	EDT	1.29	A	19	A	20.0	A	643	A	173.06	A	1151	A	26.6	A	0.00	A														
USGS	01104430	2007-10-04 16:45	EDT	1.29	A	19	A	20.0	A	644	A	173.06	A	1151	A	26.6	A	0.00	A														
USGS	01104430	2007-10-04 17:00	EDT	1.29	A	19	A	20.0	A	640	A	173.06	A	1151	A	26.2	A	0.00	A														
USGS	01104430	2007-10-04 17:15	EDT	1.29	A	19	A	20.0	A	644	A	173.06	A	1151	A	25.9	A	0.00	A														
USGS	01104430	2007-10-04 17:30	EDT	1.29	A	19	A	20.1	A	643	A	173.06	A	1151	A	25.1	A	0.00	A														
USGS	01104430	2007-10-04 17:45	EDT	1.28	A	18	A	20.2	A	642	A	173.06	A	1151	A	24.4	A	0.00	A														
