# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-06-30 10:46:54 EDT       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01104415 CAMBRIDGE RES., UNNAMED TRIB 2, NR LEXINGTON, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01104415
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#    03   00010     00001     Temperature, water, degrees Celsius (Maximum)
#    03   00010     00002     Temperature, water, degrees Celsius (Minimum)
#    03   00010     00003     Temperature, water, degrees Celsius (Mean)
#    04   00095     00001     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Maximum)
#    04   00095     00002     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Minimum)
#    04   00095     00003     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd	03_00010_00001	03_00010_00001_cd	03_00010_00002	03_00010_00002_cd	03_00010_00003	03_00010_00003_cd	04_00095_00001	04_00095_00001_cd	04_00095_00002	04_00095_00002_cd	04_00095_00003	04_00095_00003_cd
USGS	01104415	2005-05-14	0.52	A	13.1	A	9.1	A	10.8	A	2770	A	2660	A	2720	A
USGS	01104415	2005-05-15	0.50	A	12.6	A	10.1	A	11.3	A	2770	A	2710	A	2740	A
USGS	01104415	2005-05-16	0.72	A	11.5	A	9.1	A	10.2	A	3650	A	1470	A	2240	A
USGS	01104415	2005-05-17	0.49	A	15.0	A	9.7	A	11.7	A	2700	A	2410	A	2560	A
USGS	01104415	2005-05-18	0.56	A	13.6	A	10.1	A	11.2	A	3780	A	1790	A	2600	A
USGS	01104415	2005-05-19	0.48	A	13.7	A	9.2	A	11.5	A	2610	A	1990	A	2370	A
USGS	01104415	2005-05-20	0.43	A	14.0	A	9.1	A	11.4	A	2770	A	2610	A	2680	A
USGS	01104415	2005-05-21	0.44	A	11.8	A	9.6	A	10.6	A	2940	A	2090	A	2780	A
USGS	01104415	2005-05-22	1.0	A	11.2	A	9.4	A	10.3	A	2690	A	802	A	1760	A
USGS	01104415	2005-05-23	0.72	A	10.3	A	9.4	A	9.9	A	2840	A	1040	A	2340	A
USGS	01104415	2005-05-24	2.8	A	9.6	A	8.7	A	9.1	A	1220	A	506	A	868	A
USGS	01104415	2005-05-25	4.5	A	9.0	A	7.9	A	8.4	A	1110	A	427	A	731	A
USGS	01104415	2005-05-26	5.4	A	10.1	A	8.5	A	9.4	A	1050	A	341	A	746	A
USGS	01104415	2005-05-27	1.9	A	12.1	A	9.7	A	10.8	A	1460	A	839	A	1200	A
USGS	01104415	2005-05-28	1.4	A	14.6	A	9.9	A	12.2	A	1740	A	1460	A	1580	A
USGS	01104415	2005-05-29	1.2	A	15.2	A	11.1	A	12.5	A	1930	A	1610	A	1760	A
USGS	01104415	2005-05-30	1.0	A	14.1	A	10.7	A	12.3	A	1980	A	1800	A	1880	A
USGS	01104415	2005-05-31	0.94	A	12.2	A	11.0	A	11.4	A	2080	A	1970	A	2020	A
USGS	01104415	2005-06-01	0.85	A	13.3	A	10.2	A	11.6	A	2190	A	2070	A	2120	A
USGS	01104415	2005-06-02	0.79	A	16.2	A	10.8	A	13.1	A	2270	A	2180	A	2210	A
USGS	01104415	2005-06-03	0.73	A	16.4	A	11.6	A	13.8	A	2340	A	2270	A	2310	A
USGS	01104415	2005-06-04	0.67	A	17.4	A	12.5	A	14.8	A	2430	A	2300	A	2390	A
USGS	01104415	2005-06-05	0.61	A	17.4	A	13.0	A	15.2	A	2550	A	2430	A	2490	A
USGS	01104415	2005-06-06	0.59	A	15.7	A	12.8	A	14.1	A	2700	A	2520	A	2580	A
USGS	01104415	2005-06-07	0.54	A	18.1	A	13.8	A	15.8	A	2660	A	2390	A	2550	A
USGS	01104415	2005-06-08	2.1	A	21.2	A	13.8	A	16.5	A	2810	A	503	A	2520	A
USGS	01104415	2005-06-09	2.3	A	20.8	A	15.9	A	18.0	A	1930	A	536	A	1330	A
USGS	01104415	2005-06-10	0.72	A	19.2	A	15.2	A	17.0	A	2290	A	1920	A	2120	A
USGS	01104415	2005-06-11	0.61	A	19.2	A	16.0	A	17.6	A	2510	A	2290	A	2410	A
USGS	01104415	2005-06-12	0.55	A	19.2	A	16.4	A	17.7	A	2680	A	2500	A	2600	A
USGS	01104415	2005-06-13	0.52	A	19.3	A	16.6	A	17.9	A	2790	A	2640	A	2710	A
USGS	01104415	2005-06-14	0.61	A	18.6	A	14.6	A	16.9	A	2810	A	1710	A	2610	A
USGS	01104415	2005-06-15	0.87	A	14.6	A	12.3	A	13.3	A	3000	A	1320	A	1980	A
USGS	01104415	2005-06-16	0.74	A	14.1	A	12.1	A	12.8	A	2400	A	1500	A	2200	A
USGS	01104415	2005-06-17	0.78	A	16.0	A	12.9	A	14.1	A	2040	A	1150	A	1620	A
USGS	01104415	2005-06-18	0.53	A	15.0	A	13.3	A	14.0	A	2570	A	2040	A	2330	A
USGS	01104415	2005-06-19	0.46	A	13.8	A	12.6	A	13.3	A	2770	A	2570	A	2670	A
USGS	01104415	2005-06-20	0.42	A	16.1	A	11.4	A	13.7	A	2950	A	2770	A	2840	A
USGS	01104415	2005-06-21	0.39	A	17.1	A	13.4	A	15.2	A	3080	A	2930	A	2990	A
USGS	01104415	2005-06-22	0.41	A	15.9	A	14.4	A	15.2	A	3090	A	2890	A	2990	A
USGS	01104415	2005-06-23	0.33	A	16.1	A	12.6	A	14.4	A	3160	A	2990	A	3090	A
USGS	01104415	2005-06-24	0.28	A	17.2	A	13.9	A	15.6	A	3340	A	3050	A	3180	A
USGS	01104415	2005-06-25	0.25	A	19.4	A	15.4	A	17.2	A	3580	A	3130	A	3340	A
USGS	01104415	2005-06-26	0.16	A	19.8	A	16.7	A	18.1	A	3670	A	3350	A	3530	A
USGS	01104415	2005-06-27	0.15	A	19.9	A	17.0	A	18.3	A	3710	A	3390	A	3580	A
USGS	01104415	2005-06-28	0.17	A	19.3	A	17.6	A	18.3	A	3730	A	3310	A	3580	A
USGS	01104415	2005-06-29	0.17	A	19.3	A	17.6	A	18.4	A	3600	A	3400	A	3490	A
USGS	01104415	2005-06-30	0.15	A	19.0	A	17.4	A	18.0	A	3510	A	3320	A	3430	A
USGS	01104415	2005-07-01	0.16	A	17.9	A	16.3	A	17.2	A	3500	A	3310	A	3430	A
USGS	01104415	2005-07-02	0.13	A	18.6	A	16.6	A	17.7	A	3460	A	3330	A	3390	A
USGS	01104415	2005-07-03	0.11	A	17.6	A	15.0	A	16.4	A	3490	A	3340	A	3410	A
USGS	01104415	2005-07-04	0.10	A	17.5	A	14.8	A	16.2	A	3460	A	3360	A	3420	A
USGS	01104415	2005-07-05	0.09	A	18.9	A	15.2	A	17.1	A	3530	A	3440	A	3490	A
USGS	01104415	2005-07-06	1.3	A	21.4	A	16.9	A	19.3	A	3550	A	659	A	1800	A
USGS	01104415	2005-07-07	0.23	A	18.4	A	15.9	A	16.8	A	2660	A	1280	A	2080	A
USGS	01104415	2005-07-08	3.5	A	16.8	A	15.5	A	15.8	A	2960	A	210	A	2090	A
USGS	01104415	2005-07-09	1.9	A	19.9	A	15.2	A	16.6	A	1700	A	359	A	1040	A
USGS	01104415	2005-07-10	0.53	A	19.5	A	16.6	A	18.0	A	2120	A	1030	A	1740	A
USGS	01104415	2005-07-11	0.26	A	20.1	A	17.3	A	18.6	A	2650	A	2120	A	2400	A
USGS	01104415	2005-07-12	0.18	A	19.1	A	16.9	A	17.9	A	2960	A	2550	A	2750	A
USGS	01104415	2005-07-13	0.15	A	18.6	A	16.5	A	17.5	A	3170	A	2760	A	2980	A
USGS	01104415	2005-07-14	0.13	A	19.4	A	17.1	A	18.1	A	3350	A	3050	A	3180	A
USGS	01104415	2005-07-15	0.09	A	19.9	A	17.7	A	18.7	A	3400	A	3240	A	3330	A
USGS	01104415	2005-07-16	0.07	A	19.6	A	17.1	A	18.3	A	3520	A	3340	A	3470	A
USGS	01104415	2005-07-17	0.07	A	19.3	A	17.8	A	18.5	A	3610	A	3400	A	3560	A
USGS	01104415	2005-07-18	0.07	A	19.9	A	18.3	A	18.9	A	3660	A	3530	A	3620	A
USGS	01104415	2005-07-19	0.05	A	20.9	A	18.4	A	19.6	A	3680	A	3560	A	3630	A
USGS	01104415	2005-07-20	0.03	A	20.2	A	18.2	A	19.2	A	3660	A	3530	A	3610	A
USGS	01104415	2005-07-21	0.02	A	19.4	A	17.1	A	18.3	A	3670	A	3520	A	3600	A
USGS	01104415	2005-07-22	0.02	A	19.6	A	16.9	A	18.3	A	3740	A	3550	A	3630	A
USGS	01104415	2005-07-23	0.02	A	19.5	A	17.1	A	18.2	A	3880	A	3550	A	3710	A
USGS	01104415	2005-07-24	0.01	A	18.4	A	15.6	A	17.1	A	3560	A	3230	A	3480	A
USGS	01104415	2005-07-25	0.01	A	19.2	A	16.6	A	18.0	A	3610	A	3340	A	3510	A
USGS	01104415	2005-07-26	0.01	A	19.6	A	17.0	A	18.5	A	3770	A	3430	A	3620	A
USGS	01104415	2005-07-27	0.01	A	21.8	A	18.8	A	20.1	A	4270	A	3400	A	3530	A
USGS	01104415	2005-07-28	0.01	A	20.3	A	17.1	A	19.0	A	4590	A	3560	A	3910	A
USGS	01104415	2005-07-29	0.00	A	18.8	A	16.1	A	17.6	A	3570	A	2980	A	3430	A
USGS	01104415	2005-07-30	0.01	A	18.8	A	16.9	A	17.7	A	3520	A	3120	A	3410	A
USGS	01104415	2005-07-31	0.01	A	17.3	A	16.6	A	16.9	A	3480	A	3320	A	3410	A
USGS	01104415	2005-08-01	0.03	A	19.8	A	16.2	A	17.9	A	4540	A	3270	A	3860	A
USGS	01104415	2005-08-02	3.1	A	21.9	A	18.9	A	20.8	A	4110	A	651	A	1680	A
USGS	01104415	2005-08-03	0.06	A	20.9	A	19.1	A	20.0	A	2540	A	2210	A	2400	A
USGS	01104415	2005-08-04	0.03	A	20.6	A	18.5	A	19.6	A	2750	A	2540	A	2670	A
USGS	01104415	2005-08-05	0.02	A	21.7	A	19.0	A	20.3	A	2900	A	2740	A	2840	A
USGS	01104415	2005-08-06	0.02	A	20.2	A	18.6	A	19.3	A	2920	A	2710	A	2860	A
USGS	01104415	2005-08-07	0.02	A	19.9	A	17.7	A	19.0	A	2920	A	2630	A	2840	A
USGS	01104415	2005-08-08	0.01	A	20.7	A	18.3	A	19.6	A	2900	A	2720	A	2860	A
USGS	01104415	2005-08-09	0.01	A	20.5	A	19.2	A	19.8	A	2930	A	2850	A	2880	A
USGS	01104415	2005-08-10	0.01	A	21.3	A	18.9	A	20.1	A	2940	A	2790	A	2860	A
USGS	01104415	2005-08-11	0.01	A	21.8	A	19.4	A	20.5	A	3010	A	2630	A	2840	A
USGS	01104415	2005-08-12	0.01	A	22.3	A	19.2	A	20.9	A	3310	A	2780	A	3030	A
USGS	01104415	2005-08-13	0.01	A	23.4	A	20.3	A	21.8	A	2940	A	2820	A	2910	A
USGS	01104415	2005-08-14	2.1	A	25.5	A	20.7	A	22.3	A	3180	A	633	A	2460	A
USGS	01104415	2005-08-15	0.35	A	23.7	A	20.1	A	22.0	A	1820	A	980	A	1400	A
USGS	01104415	2005-08-16	0.04	A	20.6	A	18.7	A	19.8	A	2300	A	1820	A	2080	A
USGS	01104415	2005-08-17	0.02	A	21.1	A	19.2	A	20.1	A	2520	A	2300	A	2440	A
USGS	01104415	2005-08-18	0.01	A	19.6	A	17.8	A	18.8	A	2670	A	2390	A	2570	A
USGS	01104415	2005-08-19	0.01	A	19.3	A	17.6	A	18.6	A	2750	A	2470	A	2630	A
USGS	01104415	2005-08-20	0.01	A	20.5	A	18.1	A	19.2	A	2770	A	2590	A	2700	A
USGS	01104415	2005-08-21	0.07	A	22.7	A	18.7	A	20.8	A	3290	A	2690	A	2910	A
USGS	01104415	2005-08-22	0.01	A	21.5	A	19.3	A	20.4	A	2690	A	2450	A	2560	A
USGS	01104415	2005-08-23	0.01	A	20.0	A	17.8	A	19.0	A	2760	A	2450	A	2590	A
USGS	01104415	2005-08-24	0.01	A	19.2	A	17.6	A	18.3	A	2720	A	2500	A	2620	A
USGS	01104415	2005-08-25	0.01	A	19.0	A	16.6	A	18.0	A	2790	A	2440	A	2650	A
USGS	01104415	2005-08-26	0.01	A	19.2	A	16.4	A	18.0	A	2820	A	2370	A	2630	A
USGS	01104415	2005-08-27	0.01	A	19.6	A	16.9	A	18.4	A	2780	A	2430	A	2630	A
USGS	01104415	2005-08-28	0.01	A	20.9	A	18.1	A	19.4	A	2820	A	2480	A	2660	A
USGS	01104415	2005-08-29	0.01	A	21.3	A	19.2	A	20.2	A	2820	A	2640	A	2720	A
USGS	01104415	2005-08-30	0.11	A	21.8	A	18.6	A	20.6	A	3000	A	1520	A	2300	A
USGS	01104415	2005-08-31	0.02	A	22.1	A	20.2	A	21.2	A	2490	A	1590	A	2160	A
USGS	01104415	2005-09-01	0.09	A	22.8	A	20.1	A	21.7	A	2650	A	1830	A	2030	A
USGS	01104415	2005-09-02	0.01	A	21.0	A	18.7	A	19.9	A	2750	A	2090	A	2410	A
USGS	01104415	2005-09-03	0.01	A	20.4	A	18.2	A	19.3	A	2760	A	2430	A	2640	A
USGS	01104415	2005-09-04	0.01	A	19.9	A	17.3	A	18.6	A	2790	A	2440	A	2630	A
USGS	01104415	2005-09-05	0.01	A	19.0	A	16.1	A	17.6	A	2820	A	2540	A	2680	A
USGS	01104415	2005-09-06	0.01	A	18.8	A	15.0	A	16.9	A	2830	A	2240	A	2620	A
USGS	01104415	2005-09-07	0.01	A	19.3	A	15.8	A	17.6	A	2790	A	2440	A	2610	A
USGS	01104415	2005-09-08	0.00	A	20.1	A	16.5	A	18.3	A	2790	A	2390	A	2600	A
USGS	01104415	2005-09-09	0.00	A	18.7	A	16.9	A	18.0	A	2770	A	2600	A	2680	A
USGS	01104415	2005-09-10	0.00	A	17.4	A	14.5	A	16.2	A	2860	A	2400	A	2670	A
USGS	01104415	2005-09-11	0.00	A	16.9	A	12.5	A	15.0	A	2830	A	2340	A	2630	A
USGS	01104415	2005-09-12	0.00	A	20.0	A	15.1	A	17.6	A	2710	A	2310	A	2490	A
USGS	01104415	2005-09-13	0.00	A	20.8	A	17.0	A	18.9	A	2740	A	2400	A	2560	A
USGS	01104415	2005-09-14	0.00	A	21.4	A	18.1	A	19.8	A	2720	A	2510	A	2600	A
USGS	01104415	2005-09-15	0.97	A	23.0	A	18.9	A	20.8	A	2660	A	698	A	1820	A
USGS	01104415	2005-09-16	0.02	A	21.1	A	18.2	A	19.6	A	2100	A	1000	A	1520	A
USGS	01104415	2005-09-17	0.04	A	19.1	A	17.7	A	18.0	A	2470	A	1230	A	2070	A
USGS	01104415	2005-09-18	0.05	A	18.8	A	17.2	A	18.4	A	2310	A	1290	A	1880	A
USGS	01104415	2005-09-19	0.01	A	18.1	A	15.9	A	17.2	A	2760	A	2310	A	2550	A
USGS	01104415	2005-09-20	0.01	A	18.0	A	16.5	A	17.2	A	2860	A	2520	A	2720	A
USGS	01104415	2005-09-21	0.00	A	18.3	A	16.1	A	17.3	A	2890	A	2520	A	2770	A
USGS	01104415	2005-09-22	0.00	A	18.8	A	15.7	A	17.3	A	2910	A	2450	A	2770	A
USGS	01104415	2005-09-23	0.00	A	18.4	A	16.0	A	17.4	A	2830	A	2700	A	2780	A
USGS	01104415	2005-09-24	0.00	A	16.2	A	13.2	A	14.9	A	2900	A	2580	A	2800	A
USGS	01104415	2005-09-25	0.00	A	14.8	A	11.8	A	13.8	A	2880	A	2570	A	2760	A
USGS	01104415	2005-09-26	0.00	A	17.2	A	14.6	A	16.1	A	2810	A	2610	A	2690	A
USGS	01104415	2005-09-27	0.00	A	17.9	A	14.0	A	16.5	A	2860	A	2460	A	2590	A
USGS	01104415	2005-09-28	0.00	A	16.0	A	12.2	A	14.2	A	2890	A	2440	A	2720	A
USGS	01104415	2005-09-29	0.26	A	18.4	A	13.7	A	15.7	A	2870	A	904	A	2220	A
USGS	01104415	2005-09-30	0.01	A	15.3	A	12.3	A	13.4	A	2060	A	969	A	1390	A
USGS	01104415	2005-10-01	0.01	A	14.7	A	11.2	A	13.1	A	2660	A	2060	A	2450	A
USGS	01104415	2005-10-02	0.01	A	15.8	A	12.4	A	14.1	A	2800	A	2490	A	2720	A
USGS	01104415	2005-10-03	0.00	A	15.9	A	12.1	A	14.1	A	2890	A	2480	A	2770	A
USGS	01104415	2005-10-04	0.00	A	16.7	A	14.2	A	15.2	A	2830	A	2560	A	2760	A
USGS	01104415	2005-10-05	0.00	A	17.0	A	14.4	A	15.7	A	2850	A	2560	A	2770	A
USGS	01104415	2005-10-06	0.00	A	18.3	A	15.8	A	16.9	A	2820	A	2630	A	2760	A
USGS	01104415	2005-10-07	0.00	A	19.6	A	16.9	A	18.1	A	2830	A	2720	A	2790	A
USGS	01104415	2005-10-08	2.8	A	21.5	A	16.0	A	19.8	A	2770	A	514	A	1030	A
USGS	01104415	2005-10-09	4.3	A	16.0	A	13.1	A	14.4	A	1390	A	528	A	984	A
USGS	01104415	2005-10-10	0.49	A	15.3	A	14.2	A	14.5	A	1560	A	1160	A	1360	A
USGS	01104415	2005-10-11	0.55	A	15.0	A	14.5	A	14.8	A	1460	A	1190	A	1270	A
USGS	01104415	2005-10-12	0.42	A	14.5	A	13.2	A	13.6	A	1520	A	1020	A	1260	A
USGS	01104415	2005-10-13	0.11	A	13.8	A	13.2	A	13.5	A	2210	A	1520	A	1880	A
USGS	01104415	2005-10-14	2.8	A	15.4	A	13.7	A	14.7	A	2280	A	701	A	1470	A
USGS	01104415	2005-10-15	20	A	16.0	A	14.7	A	15.2	A	958	A	595	A	721	A
USGS	01104415	2005-10-16	1.9	A	14.7	A	13.6	A	14.1	A	1290	A	945	A	1110	A
USGS	01104415	2005-10-17	0.92	A	14.6	A	13.2	A	13.7	A	1440	A	1270	A	1360	A
USGS	01104415	2005-10-18	0.66	A	14.4	A	12.4	A	13.3	A	1590	A	1440	A	1510	A
USGS	01104415	2005-10-19	0.53	A	14.6	A	12.6	A	13.6	A	1670	A	1530	A	1630	A
USGS	01104415	2005-10-20	0.40	A	13.8	A	11.2	A	12.6	A	1770	A	1670	A	1730	A
USGS	01104415	2005-10-21	0.33	A	12.5	A	10.2	A	11.3	A	1910	A	1740	A	1820	A
USGS	01104415	2005-10-22	0.42	A	11.3	A	9.4	A	10.3	A	1930	A	1650	A	1890	A
USGS	01104415	2005-10-23	2.6	A	11.3	A	9.6	A	10.4	A	1670	A	903	A	1150	A
USGS	01104415	2005-10-24	0.69	A	11.5	A	10.5	A	11.0	A	1590	A	1320	A	1510	A
USGS	01104415	2005-10-25	10	A	11.6	A	10.0	A	10.4	A	1480	A	810	A	944	A
USGS	01104415	2005-10-26	2.2	A	11.6	A	10.4	A	10.9	A	1290	A	997	A	1160	A
USGS	01104415	2005-10-27	1.3	A	11.7	A	10.1	A	11.0	A	1410	A	1290	A	1360	A
USGS	01104415	2005-10-28	1.1	A	12.2	A	10.4	A	10.8	A	1520	A	1260	A	1440	A
USGS	01104415	2005-10-29	1.1	A	10.4	A	8.0	A	9.4	A	1570	A	1400	A	1530	A
USGS	01104415	2005-10-30	1.1	A	11.5	A	8.3	A	9.9	A	1530	A	1390	A	1460	A
USGS	01104415	2005-10-31	0.74	A	12.7	A	9.9	A	11.2	A	1720	A	1530	A	1620	A
USGS	01104415	2005-11-01	0.69	A	13.2	A	10.3	A	11.8	A	1720	A	1700	A	1710	A
USGS	01104415	2005-11-02	0.64	A	12.3	A	9.7	A	11.5	A	1770	A	1720	A	1750	A
USGS	01104415	2005-11-03	0.54	A	11.7	A	8.9	A	10.4	A	1800	A	1770	A	1780	A
USGS	01104415	2005-11-04	0.51	A	12.7	A	10.4	A	11.6	A	1890	A	1800	A	1830	A
USGS	01104415	2005-11-05	0.51	A	13.6	A	11.7	A	12.5	A	1930	A	1890	A	1910	A
USGS	01104415	2005-11-06	0.68	A	13.1	A	11.4	A	12.0	A	1970	A	1830	A	1950	A
USGS	01104415	2005-11-07	0.81	A	13.1	A	10.2	A	11.8	A	1830	A	666	A	1080	A
USGS	01104415	2005-11-08	0.45	A	11.7	A	9.6	A	10.6	A	1970	A	919	A	1580	A
USGS	01104415	2005-11-09	0.41	A	10.9	A	8.2	A	9.4	A	2030	A	1810	A	2000	A
USGS	01104415	2005-11-10	1.3	A	12.1	A	8.4	A	10.8	A	1810	A	613	A	1140	A
USGS	01104415	2005-11-11	0.48	A	8.4	A	6.2	A	7.6	A	1780	A	1520	A	1670	A
USGS	01104415	2005-11-12	0.41	A	8.4	A	5.2	A	6.7	A	1950	A	1780	A	1880	A
USGS	01104415	2005-11-13	0.40	A	10.6	A	6.6	A	8.6	A	2000	A	1940	A	1960	A
USGS	01104415	2005-11-14	0.36	A	12.1	A	8.8	A	10.7	A	2120	A	1980	A	2030	A
USGS	01104415	2005-11-15	0.36	A	10.2	A	8.1	A	9.0	A	2160	A	1960	A	2120	A
USGS	01104415	2005-11-16	0.88	A	13.3	A	9.8	A	11.5	A	2510	A	622	A	1750	A
USGS	01104415	2005-11-17	1.5	A	12.4	A	7.4	A	9.9	A	1420	A	477	A	970	A
USGS	01104415	2005-11-18	0.52	A	7.5	A	5.7	A	6.7	A	1710	A	1420	A	1580	A
USGS	01104415	2005-11-19	0.45	A	7.0	A	4.5	A	5.8	A	1880	A	1710	A	1790	A
USGS	01104415	2005-11-20	0.41	A	8.4	A	5.4	A	6.7	A	1970	A	1880	A	1900	A
USGS	01104415	2005-11-21	0.42	A	9.1	A	6.1	A	7.7	A	2010	A	1630	A	1970	A
USGS	01104415	2005-11-22	6.4	A	9.7	A	7.4	A	8.3	A	1630	A	270	A	557	A
USGS	01104415	2005-11-23	1.3	A	7.4	A	5.4	A	6.7	A	1100	A	666	A	933	A
USGS	01104415	2005-11-24	1.2	A	6.6	A	5.0	A	5.8	A	5390	A	1100	A	2220	A
USGS	01104415	2005-11-25	0.84	A	5.4	A	3.6	A	4.5	A	1630	A	1510	A	1530	A
USGS	01104415	2005-11-26	0.72	A	5.9	A	3.6	A	4.9	A	1540	A	1520	A	1530	A
USGS	01104415	2005-11-27	0.71	A	7.2	A	5.4	A	6.4	A	1590	A	1540	A	1560	A
USGS	01104415	2005-11-28	0.66	A	8.2	A	6.7	A	7.4	A	1610	A	1570	A	1590	A
USGS	01104415	2005-11-29	0.64	A	11.2	A	8.0	A	9.7	A	1610	A	1590	A	1600	A
USGS	01104415	2005-11-30	4.4	A	12.9	A	10.0	A	11.5	A	2600	A	394	A	947	A
USGS	01104415	2005-12-01	1.3	A	10.0	A	8.2	A	8.9	A	1040	A	689	A	918	A
USGS	01104415	2005-12-02	0.99	A	8.9	A	6.4	A	8.1	A	1220	A	1030	A	1120	A
USGS	01104415	2005-12-03	0.79	A	6.4	A	4.8	A	5.4	A	1350	A	1220	A	1290	A
USGS	01104415	2005-12-04	0.77	A	5.2	A	4.4	A	4.9	A	4440	A	1350	A	2470	A
USGS	01104415	2005-12-05	0.69	A	5.4	A	3.8	A	4.7	A	4450	A	2090	A	2910	A
USGS	01104415	2005-12-06	0.65	A	5.8	A	4.1	A	5.1	A	2140	A	1740	A	1840	A
USGS	01104415	2005-12-07	0.58	A	4.1	A	2.0	A	3.3	A	1840	A	1530	A	1710	A
USGS	01104415	2005-12-08	0.50	A	3.5	A	1.4	A	2.3	A	1890	A	1830	A	1860	A
USGS	01104415	2005-12-09	0.57	A	2.9	A	-0.3	A	1.8	A	2830	A	1800	A	2060	A
USGS	01104415	2005-12-10	0.56	A	4.1	A	2.1	A	3.2	A	4570	A	2050	A	3150	A
USGS	01104415	2005-12-11	0.57	A	4.6	A	2.8	A	3.8	A	3290	A	2480	A	2740	A
USGS	01104415	2005-12-12	0.53	A	5.0	A	3.2	A	4.0	A	2680	A	2250	A	2410	A
USGS	01104415	2005-12-13	0.45	A	3.2	A	0.6	A	1.9	A	2390	A	2160	A	2240	A
USGS	01104415	2005-12-14	0.40	A	1.2	A	0.1	A	0.6	A	2210	A	2150	A	2170	A
USGS	01104415	2005-12-15	0.37	A	1.5	A	0.0	A	0.8	A	2250	A	2140	A	2190	A
USGS	01104415	2005-12-16	3.9	A	2.5	A	0.4	A	1.6	A	14400	A	1760	A	3580	A
USGS	01104415	2005-12-17	1.2	A	4.3	A	2.4	A	3.2	A	1760	A	1640	A	1690	A
USGS	01104415	2005-12-18	0.84	A	4.5	A	2.6	A	3.3	A	1640	A	1510	A	1560	A
USGS	01104415	2005-12-19	0.73	A	4.0	A	2.5	A	3.1	A	1630	A	1540	A	1580	A
USGS	01104415	2005-12-20	0.65	A	3.6	A	1.8	A	2.6	A	1740	A	1630	A	1680	A
USGS	01104415	2005-12-21	0.57	A	2.7	A	0.8	A	1.9	A	1820	A	1740	A	1770	A
USGS	01104415	2005-12-22	0.53	A	3.3	A	1.4	A	2.4	A	1830	A	1790	A	1810	A
USGS	01104415	2005-12-23	0.56	A	5.4	A	3.0	A	4.1	A	1850	A	1780	A	1810	A
USGS	01104415	2005-12-24	0.61	A	5.9	A	3.7	A	4.7	A	1880	A	1730	A	1790	A
USGS	01104415	2005-12-25	0.87	A	5.7	A	3.1	A	4.5	A	3300	A	1690	A	1820	A
USGS	01104415	2005-12-26	4.3	A	4.4	A	3.1	A	3.6	A	2080	A	581	A	919	A
USGS	01104415	2005-12-27	1.7	A	4.8	A	3.1	A	3.8	A	1170	A	744	A	1010	A
USGS	01104415	2005-12-28	1.1	A	5.3	A	2.9	A	4.2	A	1290	A	1170	A	1240	A
USGS	01104415	2005-12-29	1.6	A	6.0	A	5.0	A	5.6	A	2110	A	1100	A	1360	A
USGS	01104415	2005-12-30	1.3	A	6.2	A	4.1	A	5.4	A	1260	A	1060	A	1170	A
USGS	01104415	2005-12-31	0.95	A	4.5	A	3.2	A	3.9	A	1360	A	1260	A	1330	A
USGS	01104415	2006-01-01	0.88	A	3.9	A	3.0	A	3.6	A	4030	A	1350	A	2970	A
USGS	01104415	2006-01-02	0.82	A	5.1	A	3.2	A	4.3	A	2920	A	1780	A	2010	A
USGS	01104415	2006-01-03	1.1	A	4.4	A	3.2	A	3.9	A	10100	A	2920	A	5870	A
USGS	01104415	2006-01-04	0.85	A	4.3	A	2.9	A	3.6	A	2950	A	2010	A	2290	A
USGS	01104415	2006-01-05	0.83	A	5.0	A	3.7	A	4.2	A	5050	A	1920	A	3000	A
USGS	01104415	2006-01-06	0.74	A	5.0	A	3.9	A	4.5	A	3030	A	2040	A	2270	A
USGS	01104415	2006-01-07	0.67	A	4.2	A	2.3	A	3.1	A	2040	A	1970	A	2000	A
USGS	01104415	2006-01-08	0.61	A	3.9	A	2.1	A	2.9	A	3680	A	1980	A	2520	A
USGS	01104415	2006-01-09	0.60	A	5.1	A	2.8	A	3.9	A	3110	A	2220	A	2530	A
USGS	01104415	2006-01-10	0.57	A	5.3	A	3.3	A	4.1	A	2360	A	2100	A	2180	A
USGS	01104415	2006-01-11	0.75	A	6.3	A	3.2	A	4.9	A	4000	A	1700	A	2060	A
